age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,coffee_per_day,breaks_per_day,night_usage,distraction_score,addiction_level,productivity_score
22.0,8.83,3.34,0.93,4.495543766,132.7325202,94.47,3.0,3.0,1.0,7.316,1,-8.162116104
39.0,8.62,3.7,6.71,5.170001995,46.750087,100.0,4.0,7.0,1.0,2.877,1,58.29876818
19.0,9.15,6.35,6.21,6.388160237,140.3557953,100.0,2.0,8.0,1.0,5.312,2,48.74606903
25.0,4.68,2.49,2.62,6.784454521,37.28564371,100.0,0.0,4.0,0.0,2.674,1,36.82867523
16.0,7.0,4.14,5.27,6.028591064,115.5428916,100.0,3.0,5.0,0.0,5.462,1,36.179356595
38.0,7.0,2.83,0.99,5.741952292,114.1154149,100.0,2.0,3.0,0.0,3.628,1,9.455324732
29.0,8.56,6.71,4.06,7.879894064,67.71321301,100.0,2.0,3.0,1.0,4.542,2,24.63273814
20.0,2.4,1.26,0.15,5.23208861,196.7522535,100.0,2.0,2.0,0.0,4.175,0,8.208144957
22.0,7.98,6.17,3.13,5.867033985,224.7896191,90.81,1.0,4.0,1.0,7.891,2,7.345410991
19.0,10.7,5.47,0.6,9.628450316,102.420132,95.68,0.0,3.0,1.0,6.81,2,36.179356595
30.0,16.365,4.37,4.1412097370000005,6.942961718,90.31746591,100.0,2.0,4.0,1.0,5.462,1,20.43477635
32.0,6.49,2.08,3.37,7.671268892,157.9219887,100.0,2.0,1.0,1.0,5.534,1,45.80091492
20.0,6.59,3.5,3.56,5.672908144,255.9908922,100.0,1.0,1.0,1.0,7.887,1,25.96426586
19.0,2.77,2.33,0.36,4.507285269,43.00845824,100.0,2.0,2.0,0.0,2.297,1,17.83388755
30.0,8.71,3.86,2.89,6.942966515,79.84762521,100.0,2.0,2.0,1.0,4.848,1,30.86972045
27.0,10.21,4.33,6.05,7.55482586,237.5210288,100.0,1.0,6.0,1.0,7.41,1,56.91301605
19.0,4.45,3.92,2.95,4.32514494,126.0483861,100.0,2.0,3.0,0.0,3.7,1,16.53592447
27.0,6.21,1.96,5.72,6.415019049,179.1304844,100.0,1.0,5.0,1.0,5.109,0,68.46128534
31.0,10.39,8.02,2.96,6.517502160499999,240.1347917,89.63,0.0,3.0,1.0,8.947,2,3.780108269
32.0,7.0,5.31,3.39,5.036651381,224.0911674,94.0,4.0,1.0,1.0,8.728,2,24.76773221
22.0,7.0,1.43,4.51,5.854525979,250.6165415,100.0,2.0,4.0,0.0,6.162,0,41.39039776
27.0,7.51,6.39,7.61,6.702027944,156.5383817,100.0,1.0,9.0,1.0,4.932,2,38.45307515
33.0,3.92,1.5,0.87,8.521467915,130.1234483,100.0,0.0,3.0,0.0,3.999,0,25.61904153
17.0,3.02,1.91,0.26,8.558178398,165.9822073,100.0,0.0,1.0,0.0,3.072,0,31.83026759
38.0,11.11,5.16,4.86,7.502998405,214.928121,100.0,2.0,3.0,1.0,8.357,2,48.04894016
22.0,10.21,3.46,7.59,5.661268781,287.4912662,100.0,4.0,5.0,1.0,8.648,1,72.88982559
16.0,9.6,3.17,7.92,5.047887753,115.269754,100.0,2.0,5.0,1.0,4.604,1,36.179356595
22.0,2.49,0.92,3.87,6.177262546,299.1471776,100.0,2.0,1.0,0.0,5.904,0,47.54524037
27.0,10.44,3.771381605,3.74,6.53195578,112.0930307,100.0,2.0,4.0,1.0,6.178,1,24.78822042
27.0,6.38,4.83,5.16,7.421882508,51.29329726,100.0,2.0,9.0,1.0,2.742,1,65.86567446
15.0,7.0,3.21,4.45,8.938919715,7.417887468,100.0,0.0,2.0,0.0,5.462,1,62.83516915
20.0,7.46,3.771381605,5.07,6.226111233,66.15813727,100.0,2.0,5.0,1.0,4.129,1,37.88696047
38.0,2.91,1.6,6.99,7.107507997,76.39658411,100.0,2.0,5.0,0.0,0.718,0,96.77630291
33.0,9.57,8.21,5.97,7.034944449,266.1849168,87.45,0.0,5.0,1.0,8.094,2,26.9550688
30.0,7.82,6.62,3.98,4.568740395,41.54958451,96.15,4.0,4.0,1.0,3.976,2,27.97761704
22.0,3.87,2.82,4.1412097370000005,6.186129372,134.828024,100.0,0.0,2.0,0.0,5.462,1,43.61935292
15.0,3.88,3.22,5.12,6.777978449,153.1832011,100.0,0.0,5.0,0.0,3.364,1,54.02556828
30.0,3.84,1.89,3.65,9.684194682,0.094811035,100.0,2.0,3.0,0.0,1.345,0,62.79447557
23.0,2.57,1.36,3.66,5.656514965,110.2680851,100.0,3.0,2.0,0.0,2.807,0,75.69783348
27.0,7.88,5.27,0.13,9.35701923,255.6426108,87.09,1.0,2.0,1.0,8.541,2,10.8433203
25.0,10.4,7.01,1.39,6.224261133,86.75857244,81.94,2.0,4.0,1.0,6.483,2,-0.718054282
27.0,2.17,1.28,3.91,6.517502160499999,58.38014019,100.0,0.0,2.0,0.0,0.912,0,67.30554158
39.0,2.49,1.35,6.58,4.837983538,259.1596673,100.0,3.0,6.0,0.0,4.951,0,74.13691546
35.0,7.73,6.89,2.23,5.005689177,21.3302282,82.18,3.0,2.0,1.0,3.856,2,1.614070521
24.0,10.19,8.08,4.18,6.107950813,58.94855935,100.0,2.0,2.0,1.0,5.462,2,5.286179056
18.0,5.27,2.96,2.76,3.89240322,260.7378573,94.87,2.0,3.0,0.0,7.027,1,2.775849309
20.0,5.5,4.05,0.84,6.081770479,244.8135816,86.57,1.0,4.0,0.0,7.838,1,6.75069621
21.0,7.96,3.68,7.67,9.470284607,107.630205,100.0,2.0,9.0,1.0,4.019,1,76.63565438
19.0,4.74,1.71,6.84,7.990299957,154.85889,100.0,0.0,6.0,0.0,3.938,0,92.67489251
25.0,2.27,1.16,0.63,7.771584405,268.1740672,100.0,2.0,3.0,0.0,6.266,0,11.09961967
27.0,9.35,5.07,5.76,5.007118073,9.089905446,100.0,2.0,9.0,1.0,3.407,2,38.08252371
39.0,8.26,2.56,2.78,5.97364963,275.6629591,100.0,1.0,4.0,1.0,8.896,1,35.30470801
33.0,7.81,6.16,7.96,4.970984333,96.13152912,100.0,2.0,5.0,1.0,2.797,2,73.93993063
37.0,9.42,4.86,2.42,8.438361314,250.2545491,100.0,2.0,3.0,1.0,8.584,1,12.65326228
24.0,8.75,5.67,1.91,5.368217741,262.3297652,80.63,4.0,1.0,1.0,9.062,2,-9.413826255
24.0,4.06,1.4,4.54,5.714368145,225.4351779,100.0,0.0,3.0,0.0,5.108,0,66.16848046
25.0,5.52,2.24,6.68,6.858374422,226.1021394,100.0,2.0,8.0,0.0,5.196,1,72.49408321
35.0,3.26,2.72,1.54,6.850074816,54.04257514,100.0,0.0,1.0,0.0,2.088,1,34.12404121
21.0,3.3,2.2,5.68,7.959207812,121.9130402,100.0,1.0,7.0,0.0,2.686,1,75.63678409
32.0,8.76,7.62,0.49,5.738051461,234.7017486,77.21,2.0,2.0,1.0,9.133,2,-5.334523872
18.0,10.59,9.52,4.1412097370000005,5.58802412,232.3072494,100.0,3.0,3.0,1.0,5.462,2,43.98757184
16.0,11.63,6.08,0.65,7.726261111,273.6803803,89.16,0.0,2.0,1.0,10.94,2,5.517989041
28.0,12.42,3.97,7.31,6.825538381,97.81250381,100.0,0.0,7.0,1.0,3.307,1,71.99054377
27.0,3.84,3.13,3.93,6.038222143,264.0538295,100.0,0.0,1.0,0.0,6.181,1,21.20869669
26.0,3.06,2.75,3.58,4.460247348,108.9529659,100.0,3.0,4.0,0.0,2.396,1,23.14366769
21.0,15.195,6.87,7.79,7.749208341,510.994415,100.0,2.0,6.0,1.0,8.248,2,61.62807934
27.0,7.79,6.05,7.92,8.954055171,113.1152766,100.0,1.0,8.0,1.0,4.299,2,36.179356595
27.0,8.18,3.771381605,5.2,7.394762124,54.06244662,100.0,0.0,6.0,1.0,3.61,2,30.3064377
28.0,14.715,5.03,1.02,7.521250913,335.8316386,96.66,0.0,2.0,1.0,7.839,2,6.87069242
31.0,9.03,5.82,4.05,6.430177586,222.4071865,100.0,0.0,2.0,1.0,7.62,2,-4.232899735
23.0,10.34,8.27,4.23,6.517502160499999,281.0164291,78.08,0.0,2.0,1.0,9.481,2,-0.663051053
31.0,2.56,1.82,4.12,5.22647568,96.42746763,100.0,4.0,2.0,0.0,2.104,0,49.95839577
22.0,9.48,2.96,4.56,7.149171552,219.7579419,100.0,1.0,4.0,1.0,7.592,1,26.46647416
16.0,10.51,5.28,0.15,6.690887368,46.51637642,95.8,2.0,4.0,1.0,6.03,2,-12.78865711
38.0,7.0,1.88,5.69,7.740702755,61.15966812,100.0,1.0,6.0,0.0,5.462,0,67.10267724
27.0,8.4,3.69,5.7,7.815856803,98.77646945,100.0,0.0,9.0,1.0,4.37,1,68.70459565
17.0,5.14,4.33,0.92,9.041060616,151.4109019,100.0,2.0,2.0,0.0,5.354,1,2.730694507
30.0,11.58,3.73,4.56,6.896984526,186.205621,100.0,1.0,4.0,1.0,8.142,1,53.00070688
20.0,2.33,1.01,4.1412097370000005,6.120883534,132.9429322,100.0,2.0,1.0,0.0,2.38,0,70.35600058
33.0,7.8,3.79,4.1412097370000005,5.509638107,98.16903077,100.0,3.0,9.0,1.0,4.442,1,40.31317934
21.0,3.67,2.46,0.68,6.089046854,55.81727411,99.77,1.0,1.0,0.0,2.751,1,16.75258369
24.0,7.0,5.66,5.01,8.794732776,90.63500297,100.0,0.0,8.0,0.0,5.462,2,68.62078807
23.0,3.76,1.62,2.25,4.206303423,51.94666098,100.0,4.0,4.0,0.0,2.785,0,28.64376269
16.0,4.35,1.73,4.06,9.727834096,93.9148262,100.0,0.0,4.0,0.0,2.777,0,70.75204969
29.0,7.0,3.07,6.19,8.369984839,160.0384048,100.0,0.0,7.0,0.0,5.462,1,79.63089144
19.0,11.15,6.71,5.65,7.273122,68.00607871,100.0,1.0,9.0,1.0,5.5,2,39.9635874
36.0,7.0,1.91,0.95,5.951011065,194.1577574,100.0,2.0,4.0,1.0,5.735,0,1.956215401
18.0,3.44,2.99,4.73,4.50304013,38.82760693,100.0,3.0,3.0,0.0,1.241,1,22.59661429
34.0,9.59,5.55,7.75,5.045356898,268.4427898,100.0,2.0,8.0,1.0,7.65,2,38.83502015
18.0,7.01,2.35,1.25,3.657248616,242.1804179,91.39,2.0,2.0,1.0,8.15,1,4.061502853
32.0,11.12,8.2,6.82,6.067067078,160.2082248,94.75,2.0,6.0,1.0,5.462,2,20.73460667
18.0,3.47,1.73,5.62,4.483405596,34.80907223,100.0,2.0,7.0,0.0,0.569,0,67.88026531
31.0,8.46,5.86,6.19,7.727681599,81.10873066,100.0,0.0,5.0,1.0,4.053,2,62.17055532
26.0,4.33,2.03,2.26,6.497630204,165.9822073,100.0,2.0,4.0,0.0,4.327,1,21.93814347
36.0,3.57,2.29,2.3,5.516966669,39.26205853,100.0,3.0,3.0,0.0,2.195,1,28.23273609
31.0,8.83,6.74,7.25,6.562507291,252.7888373,100.0,0.0,9.0,1.0,7.38,2,46.22102617
24.0,7.94,6.8,2.88,8.694404993,116.5651406,97.85,1.0,1.0,1.0,4.946,2,14.69307895
36.0,9.55,4.36,0.5,7.053611722,57.41551271,100.0,1.0,2.0,1.0,5.605,1,7.933735744
15.0,5.09,2.55,4.8,6.013473915,245.2560637,100.0,0.0,1.0,0.0,6.025,1,60.97911142
36.0,6.48,3.75,1.0,8.382561417,41.01843181,100.0,2.0,2.0,1.0,3.42,1,16.84393249
38.0,6.05,5.18,6.37,7.30949549,64.96070625,100.0,2.0,6.0,1.0,2.794,2,41.78866015
32.0,11.84,9.96,5.13,8.123114441,277.4033684,83.72,1.0,5.0,1.0,9.461,2,-0.936758272
32.0,4.92,1.74,7.0,4.523969235,107.2117577,100.0,2.0,8.0,0.0,3.04,0,74.59660208
28.0,4.95,1.88,6.28,8.114831324,288.266193,100.0,2.0,6.0,0.0,5.891,0,78.74291236
29.0,5.55,3.32,0.9,5.042467576,64.79514669,100.0,2.0,2.0,0.0,3.225,1,23.39977961
26.0,7.65,3.771381605,3.05,8.110119227,72.66272977,100.0,0.0,3.0,1.0,4.03,1,63.1453251
18.0,4.52,2.29,6.2,5.955146526,240.2891844,100.0,2.0,5.0,0.0,5.16,1,58.531164
17.0,11.15,4.34,3.34,8.947601681,157.238294,100.0,0.0,1.0,1.0,7.693,1,25.40694595
34.0,4.66,3.18,7.78,9.262390846,280.9180844,100.0,0.0,9.0,0.0,5.296,1,90.73125616
26.0,10.96,9.53,5.89,4.627067569,57.6518957,77.9,3.0,9.0,1.0,4.853,2,10.65503674
21.0,3.03,2.72,0.12,8.842637027,255.5106217,95.83,0.0,2.0,0.0,6.879,1,18.71722775
25.0,8.57,4.5,7.04,4.650509296,62.95629306,100.0,4.0,9.0,1.0,3.613,1,44.32129092
15.0,11.07,7.3,0.81,4.921017999,213.8210657,68.79,2.0,4.0,1.0,9.732,2,-4.128638811
20.0,3.69,3.0,1.12,6.523003309,70.52154367,100.0,0.0,2.0,0.0,2.869,1,-3.866074942
29.0,11.68,4.33,5.88,8.77646556,153.2204145,100.0,2.0,6.0,1.0,6.896,1,59.80989179
29.0,6.53,4.66,6.92,6.331581167,55.64110202,100.0,2.0,9.0,1.0,1.889,1,71.3583839
27.0,11.46,6.25,4.29,7.1141021,290.7746534,89.74,0.0,2.0,1.0,10.203,2,19.70026683
25.0,8.77,3.72,2.31,7.458019019,228.5127674,98.63,2.0,3.0,1.0,8.792,1,23.68758483
37.0,5.02,2.72,2.81,9.133306602,150.0464595,100.0,2.0,3.0,0.0,4.467,1,53.18124477
16.0,3.88,1.34,2.74,8.342473953,181.4182042,100.0,2.0,2.0,0.0,4.278,0,55.65486075
28.0,5.04,3.61,2.61,4.741982939,111.7710756,100.0,2.0,1.0,0.0,3.857,1,19.3129239
16.0,2.93,1.32,1.94,5.670360757,142.0838782,100.0,4.0,1.0,1.0,3.863,0,33.10855274
18.0,3.44,1.67,4.87,4.008270536,263.8264608,99.75,2.0,1.0,0.0,5.679,0,64.88432972
31.0,3.05,1.14,7.2,7.990391582,298.2127126,100.0,0.0,6.0,1.0,5.245,0,94.61822242
17.0,6.23,5.1,2.46,5.459300717,79.77893735,93.1,2.0,4.0,1.0,3.697,2,21.96327249
27.0,9.96,5.94,1.49,4.294375728,165.9822073,91.84,3.0,2.0,1.0,6.493,2,-0.159570493
23.0,3.41,2.19,6.71,9.025329649,240.8980684,100.0,1.0,4.0,0.0,4.452,1,80.58297474
27.0,3.3,2.12,5.93,5.810253223,130.5349132,100.0,2.0,7.0,0.0,2.471,1,62.56762214
29.0,8.43,4.61,7.45,6.974805406,262.5862846,100.0,2.0,6.0,1.0,6.9,1,78.27799799
37.0,3.97,1.65,1.32,5.831327787,312.5293172,98.97,2.0,3.0,0.0,7.469,0,17.6641871
25.0,7.0,2.23,1.15,4.572547827,260.5060755,90.57,3.0,2.0,0.0,6.645,1,-1.127909257
27.0,3.67,1.38,4.33,5.763501958,69.09225799,100.0,2.0,3.0,0.0,1.696,0,49.55003727
16.0,11.24,4.07,4.92,6.047635798,153.4217383,100.0,1.0,3.0,1.0,7.224,1,43.72310031
29.0,10.21,7.41,3.84,8.39409056,110.8675062,94.79,1.0,4.0,1.0,6.293,2,10.12532938
28.0,8.31,3.771381605,4.79,6.417413531,82.47265069,100.0,2.0,3.0,0.0,2.393,1,73.06473221
34.0,8.56,4.14,4.1412097370000005,6.1051042,78.84214063,94.98,2.0,3.0,1.0,5.462,1,4.200761793
36.0,7.37,4.31,3.84,7.353392457,205.8901793,100.0,2.0,4.0,1.0,6.733,1,35.63423849
25.0,8.77,5.0,5.26,8.099865731,224.0838802,100.0,2.0,9.0,1.0,7.167,2,40.92522068
17.0,8.83,6.4,3.46,6.517502160499999,76.04264029,100.0,1.0,3.0,1.0,4.717,2,8.234204645
31.0,8.29,5.59,5.44,8.840619659,277.5054672,100.0,2.0,8.0,1.0,8.073,2,35.69123645
26.0,7.0,3.2,3.61,8.084672761,239.6087843,100.0,2.0,1.0,0.0,5.887,1,43.92289251
38.0,2.39,1.74,2.67,5.992501194,162.9500487,100.0,1.0,3.0,0.0,4.014,0,31.30624604
35.0,6.56,3.12,2.43,8.441567476,138.3940228,100.0,2.0,2.0,1.0,5.191,1,15.84256233
29.0,10.91,5.38,3.29,6.355863092,121.4755699,98.06,0.0,4.0,1.0,7.588,2,3.057066899
30.0,7.69,4.33,0.18,5.472665244,41.48352593,92.97,4.0,3.0,1.0,4.411,1,2.415988528
19.0,10.32,5.0,5.35,5.72752847,261.1539207,99.19,2.0,9.0,1.0,8.695,2,21.27402725
34.0,11.92,10.62,6.76,5.306183921,196.9009444,81.3,3.0,7.0,1.0,5.462,2,6.307158728
20.0,3.64,2.87,2.84,4.045334373,238.8100454,100.0,3.0,1.0,0.0,5.848,1,17.6195062
27.0,8.92,3.56,0.37,4.551766881,83.46919835,91.43,3.0,1.0,1.0,6.229,1,0.147794082
39.0,8.74,2.65,7.89,4.398048084,151.7648729,100.0,4.0,5.0,1.0,5.083,1,77.93622682
19.0,11.8,3.84,2.11,8.185743624,97.07243217,100.0,1.0,1.0,1.0,7.287,1,28.07116663
17.0,11.86,3.771381605,1.01,8.569786116,99.03176246,96.05,0.0,1.0,1.0,7.667,2,36.179356595
15.0,13.305,3.27,2.96,6.517502160499999,362.2469741,96.57,2.0,1.0,1.0,6.767,1,33.61213497
20.0,4.44,2.75,5.91,8.551647332,231.7932562,100.0,2.0,5.0,0.0,5.007,1,82.26149766
29.0,9.99,8.14,2.35,4.922656681,247.5169209,75.84,3.0,1.0,1.0,8.97,2,-0.490487534
16.0,3.07,2.28,4.6,8.372751529,258.5454321,100.0,1.0,1.0,0.0,5.635,1,70.50737799
17.0,9.81,4.21,3.32,6.811168831,194.5990798,100.0,1.0,4.0,1.0,8.049,1,28.44314494
31.0,11.1,5.99,0.94,5.098837898,263.8289054,75.66,3.0,4.0,1.0,10.588,2,5.060862367
39.0,5.83,3.53,2.64,4.619900812,299.4063836,90.92,2.0,4.0,0.0,7.603,1,13.90908445
38.0,8.31,6.53,5.8,5.287345879,165.9822073,91.79,2.0,6.0,1.0,5.462,2,33.85107013
26.0,6.3,3.771381605,4.9,4.161764138,182.8023517,96.07,4.0,3.0,1.0,5.4,2,31.35388165
32.0,6.38,5.4,0.96,5.202555538,99.9649609,73.16,2.0,1.0,1.0,4.842,2,5.365180818
29.0,5.1,3.09,1.31,4.184952678,220.5848494,98.7,2.0,4.0,0.0,6.037,1,18.55794407
26.0,9.62,6.89,5.13,6.063737395,26.36827423,100.0,3.0,5.0,1.0,4.051,2,25.19071836
30.0,11.36,4.17,6.51,5.173855545,112.3313366,100.0,3.0,8.0,1.0,6.027,1,69.21594259
22.0,11.41,7.29,2.8,9.187569019,198.4265377,89.14,1.0,4.0,1.0,8.845,2,-5.651038132
28.0,3.75,1.68,4.76,6.517502160499999,115.7153845,100.0,2.0,1.0,0.0,2.727,0,50.4771432
39.0,10.75,6.01,1.37,4.996049066,89.12133265,87.45,4.0,4.0,1.0,6.764,2,0.225102355
31.0,9.37,6.38,2.49,7.17986092,213.8251875,90.76,2.0,4.0,1.0,8.118,2,-1.327582399
35.0,4.53,2.06,0.16,8.312099211,146.4042917,100.0,0.0,2.0,0.0,5.237,1,36.179356595
22.0,2.67,0.88,6.15,5.617876515,148.1014702,100.0,3.0,5.0,0.0,2.65,0,75.94535952
29.0,4.68,1.43,3.21,8.390899162,302.6249466,100.0,0.0,1.0,0.0,7.257,0,48.50424845
28.0,11.12,3.48,6.53,5.91322669,124.1156682,100.0,3.0,9.0,1.0,6.021,1,44.78774053
32.0,8.33,2.54,5.67,4.988858589,66.46059081,100.0,4.0,7.0,1.0,3.424,1,64.85787907
34.0,9.21,3.37,6.63,5.894715993,61.33558002,100.0,3.0,5.0,1.0,3.356,1,51.62134776
21.0,4.57,2.03,2.29,6.523083064,260.9439756,100.0,0.0,3.0,0.0,6.858,1,48.96474297
17.0,9.19,3.98,1.48,6.322486,221.2334896,100.0,3.0,2.0,1.0,8.031,1,7.698294213
26.0,3.42,2.03,7.78,7.125085946,227.3559146,100.0,0.0,4.0,0.0,0.966,1,83.24183981
35.0,5.75,2.78,5.74,5.240900852,29.57807476,100.0,2.0,5.0,0.0,1.933,1,57.49229219
38.0,8.27,3.11,6.67,7.559296296,59.47401251,100.0,2.0,9.0,1.0,2.874,1,60.00345197
17.0,3.46,2.17,0.11,5.181819891,71.69672852,100.0,3.0,2.0,0.0,2.837,1,23.76616865
34.0,10.23,8.34,2.84,6.838363185,98.38990646,81.78,0.0,1.0,1.0,6.423,2,-4.70096854
28.0,4.35,3.07,5.94,6.218467148,187.0978818,100.0,1.0,8.0,0.0,3.773,1,63.45765616
29.0,8.52,4.07,0.62,7.351541988,216.8700358,95.28,0.0,4.0,1.0,8.534,1,6.675269601
39.0,6.05,3.85,4.54,5.745653968,270.0141279,95.93,2.0,1.0,1.0,6.703,1,26.08052057
28.0,7.96,5.8,3.43,7.967307695,131.5983267,100.0,2.0,1.0,1.0,5.411,2,20.20772897
21.0,3.07,2.26,0.14,7.903504945,146.24481,100.0,1.0,1.0,1.0,4.093,1,15.50497412
31.0,2.17,1.52,1.89,5.171994382,272.9155394,100.0,3.0,3.0,0.0,5.398,0,31.74488711
26.0,11.1,9.13,4.1412097370000005,9.302985912,233.9268085,87.22,1.0,4.0,1.0,9.666,2,36.179356595
34.0,7.0,3.86,0.89,8.459930075,28.74718272,99.55,0.0,2.0,0.0,2.983,1,38.00453644
18.0,15.3,6.6,5.05,6.417467471,200.2878301,99.31,2.0,9.0,1.0,5.245,1,21.44072434
23.0,11.99,3.771381605,1.94,5.092130862,277.5246412,78.9,3.0,1.0,1.0,10.873,2,-8.363244642
20.0,4.11,2.82,2.22,6.461720863,286.0511622,100.0,0.0,1.0,0.0,6.749,1,41.78920361
27.0,4.65,3.68,7.19,4.098403112,268.5768045,100.0,3.0,5.0,0.0,5.028,1,72.80576832
39.0,8.63,2.62,3.74,6.344369898,169.9771692,100.0,1.0,3.0,1.0,6.193,1,48.65932371
36.0,11.65,10.43,3.14,5.999155828,63.24011725,73.16,2.0,3.0,1.0,5.863,2,1.590117807
36.0,11.16,4.57,5.79,7.500390838,318.8751543,100.0,2.0,6.0,1.0,9.723,1,60.21652883
35.0,7.03,4.09,7.28,4.362193045,22.31161078,100.0,3.0,6.0,1.0,1.911,1,62.5219073
35.0,7.0,8.19,4.1412097370000005,8.423510178,121.9524494,81.66,2.0,3.0,1.0,7.075,2,6.62361498
16.0,3.36,1.46,3.59,5.838058635,148.6558481,100.0,2.0,1.0,0.0,3.923,0,57.08999638
38.0,11.77,6.9,4.1412097370000005,6.79722371,144.9207059,97.39,1.0,1.0,1.0,7.338,2,-4.905456719
22.0,17.46,4.42,2.55,8.157176514,392.0064689,100.0,0.0,3.0,1.0,9.155,1,30.55965634
25.0,3.64,1.95,6.18,7.239374372,133.966792,100.0,1.0,9.0,0.0,2.826,0,77.44345469
27.0,4.99,2.03,7.77,6.484127098,117.2532319,100.0,3.0,6.0,0.0,2.684,1,92.8705094
27.0,3.0,1.55,7.55,6.210372036,44.07344059,100.0,3.0,6.0,0.0,-0.265,0,102.3077399
22.0,4.72,2.47,2.13,5.486172424,63.27929201,100.0,2.0,4.0,0.0,3.121,1,17.6805073
35.0,10.16,9.1,1.81,6.86818547,139.8446257,84.25,1.0,4.0,1.0,7.637,2,7.617719456
27.0,5.78,5.18,7.66,5.412428748,17.55829638,100.0,2.0,5.0,0.0,1.012,2,64.34397016
32.0,2.88,1.06,3.67,7.79672756,26.49162877,100.0,1.0,4.0,0.0,1.079,0,78.00492509
28.0,5.42,3.99,1.67,7.08657842,258.250609,93.12,1.0,2.0,0.0,7.569,1,2.342037217
29.0,11.81,3.91,5.66,4.206471021,210.4293521,100.0,2.0,4.0,1.0,8.287,1,42.29993604
20.0,8.3,2.64,2.28,5.180265173,240.0509688,99.86,3.0,1.0,1.0,8.286,1,27.96835103
25.0,6.16,2.24,2.14,5.321792757,249.2162448,100.0,3.0,4.0,1.0,7.378,1,28.02681764
27.0,3.67,3.23,7.03,6.443966534,207.6854639,100.0,4.0,5.0,0.0,3.986,1,55.93806486
39.0,11.86,10.25,1.3,6.622705332,189.179174,100.0,2.0,2.0,1.0,10.12,1,-8.157127636
15.0,10.21,4.25,0.52,6.154608895,70.97712868,100.0,2.0,3.0,1.0,6.769,1,16.38144532
20.0,7.0,1.91,2.15,7.496427434,147.8171589,100.0,0.0,2.0,0.0,5.462,0,37.11277698
23.0,2.7,1.2,4.86,5.02028057,274.780366,100.0,4.0,2.0,0.0,5.552,0,67.64432338
22.0,2.57,1.57,0.98,8.900724508,34.51543629,100.0,2.0,2.0,0.0,1.471,0,59.68689467
25.0,3.2,2.05,3.77,6.702572296,290.2525108,100.0,4.0,4.0,0.0,6.229,1,39.42015439
36.0,7.81,3.38,5.02,5.016391705,24.19658952,100.0,4.0,7.0,1.0,2.919,1,67.16345758
33.0,11.29,3.771381605,6.79,8.060489137,51.39419384,100.0,1.0,5.0,1.0,4.408,2,39.750543
38.0,6.97,3.39,1.84,8.176561814,33.66209955,100.0,1.0,2.0,1.0,4.053,1,4.247647586
23.0,10.43,8.9,6.54,6.142772527,217.0729589,87.26,3.0,9.0,1.0,7.093,2,14.99812353
31.0,6.46,4.48,1.88,7.991449815,91.42319037,100.0,0.0,4.0,1.0,4.286,1,36.179356595
26.0,9.09,5.11,5.41,8.183919968,224.9984242,100.0,0.0,5.0,1.0,7.422,2,32.29236269
39.0,9.32,7.21,3.45,8.294757297,104.7390147,94.56,2.0,4.0,1.0,6.025,2,7.069956996
28.0,3.74,2.96,0.92,4.208521057,140.492734,92.57,3.0,2.0,0.0,4.354,1,5.161430735
29.0,5.61,2.66,5.71,8.216690898,181.5619448,100.0,2.0,5.0,0.0,5.052,1,75.45983698
30.0,8.37,4.22,1.74,7.806467777,153.252657,100.0,0.0,3.0,1.0,6.683,1,13.26104237
36.0,2.71,2.33,1.41,7.117470521,85.54111158,100.0,2.0,1.0,0.0,2.812,1,28.07209684
36.0,7.0,2.24,2.87,8.44410358,73.95545996,100.0,1.0,4.0,0.0,3.229,1,54.96499852
34.0,7.35,2.39,5.23,8.87577776,153.7313942,100.0,1.0,8.0,1.0,5.366,1,68.93749996
15.0,11.96,6.85,1.87,5.875241841,132.6223074,79.11,1.0,3.0,1.0,8.539,2,-8.227568172
24.0,6.75,5.27,1.47,4.281822356,230.1937235,79.87,4.0,1.0,1.0,7.474,2,-3.328776681
22.0,10.16,7.75,0.08,6.194881909,231.9291264,77.99,2.0,3.0,1.0,10.056,2,-0.694041922
32.0,6.32,3.771381605,3.77,4.191584711,310.4488743,84.62,2.0,1.0,1.0,7.849,2,26.29311508
15.0,9.96,6.17,3.43,4.755165961,118.4221759,88.08,3.0,2.0,1.0,6.231,1,6.943957735
16.0,7.95,2.86,1.87,7.720332786,297.3185126,97.76,0.0,1.0,1.0,9.014,1,23.77254604
15.0,16.305,7.1,0.43,6.242698258,257.9935978,83.38,2.0,2.0,1.0,8.226,2,-0.80108811
15.0,6.11,4.69,3.43,7.696084038,215.128455,100.0,1.0,1.0,1.0,5.746,1,14.20385372
23.0,8.04,2.86,6.31,7.916681672,25.63180441,100.0,0.0,6.0,1.0,2.867,1,69.55302264
27.0,8.3,3.35,5.72,6.602070113,176.5127617,100.0,0.0,8.0,1.0,5.774,1,29.771765
15.0,6.17,1.9,4.1412097370000005,6.517502160499999,285.4764484,100.0,1.0,9.0,1.0,6.338,1,82.49568799
27.0,3.44,2.26,0.08,4.202793762,133.2518164,87.53,2.0,4.0,0.0,4.676,1,11.11510555
34.0,4.41,2.45,7.73,8.035591736,576.158602,100.0,0.0,9.0,0.0,4.851,1,36.179356595
36.0,2.17,1.52,2.73,7.38020786,73.63743839,100.0,0.0,3.0,0.0,1.486,0,67.63738729
